Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,month
Brunswick West,3,h,1250000.0,S,Alexkarbon,2018-03-03,5.2,1,2,316.0,Moreland City Council,-37.76347,144.94509,Northern Metropolitan,7082.0,3
Brunswick West,4,h,1440200.0,S,Barry,2018-03-03,5.2,1,1,536.0,Moreland City Council,-37.77088,144.94737,Northern Metropolitan,7082.0,3
Brunswick West,3,h,1345000.0,S,Nelson,2018-03-03,5.2,1,0,366.0,Moreland City Council,-37.76285,144.94346000000002,Northern Metropolitan,7082.0,3
Bulleen,4,h,1337000.0,S,Jellis,2018-03-03,10.8,2,4,722.0,Manningham City Council,-37.77856,145.09945,Eastern Metropolitan,4480.0,3
Bulleen,4,h,1310000.0,VB,Jellis,2018-03-03,10.8,3,2,358.0,Manningham City Council,-37.762809999999995,145.09159,Eastern Metropolitan,4480.0,3
Bundoora,3,h,785000.0,S,Barry,2018-03-03,12.1,2,2,652.0,Banyule City Council,-37.70299,145.06753,Northern Metropolitan,10175.0,3
Burwood,4,t,1217500.0,S,Fletchers,2018-03-03,10.4,2,2,286.92402148887186,Monash City Council,,,Southern Metropolitan,5678.0,3
Burwood,3,h,1308000.0,SP,Buxton,2018-03-03,10.4,1,1,588.0,Monash City Council,-37.845459999999996,145.11966999999999,Southern Metropolitan,5678.0,3
Burwood,3,h,1461000.0,S,Buxton,2018-03-03,10.4,1,1,674.0,Monash City Council,-37.84533,145.09897,Southern Metropolitan,5678.0,3
Burwood,3,h,1388000.0,SP,Buxton,2018-03-03,10.4,1,2,772.0,Monash City Council,-37.85628,145.10906,Southern Metropolitan,5678.0,3
Burwood East,3,h,980000.0,VB,RT,2018-03-03,14.7,1,2,365.0,Whitehorse City Council,-37.85174,145.14003,Eastern Metropolitan,4048.0,3
Burwood East,4,h,1177000.0,S,hockingstuart,2018-03-03,14.7,1,1,645.0,Whitehorse City Council,-37.8576,145.14467,Eastern Metropolitan,4048.0,3
Burwood East,4,h,1290000.0,S,Noel,2018-03-03,14.7,2,2,466.0,Whitehorse City Council,-37.85275,145.16108,Eastern Metropolitan,4048.0,3
Burwood East,3,h,1140000.0,S,Buxton,2018-03-03,14.7,1,2,585.0,Whitehorse City Council,-37.85005,145.15652,Eastern Metropolitan,4048.0,3
Burwood East,3,h,1177000.0,S,hockingstuart,2018-03-03,14.7,2,2,608.0,Whitehorse City Council,-37.84767,145.15368999999998,Eastern Metropolitan,4048.0,3
Camberwell,4,h,2175000.0,VB,Jellis,2018-03-03,7.7,2,3,616.0,Boroondara City Council,-37.84717,145.09062,Southern Metropolitan,8920.0,3
Camberwell,7,h,1700000.0,VB,Fletchers,2018-03-03,7.7,3,3,654.0,Boroondara City Council,-37.84198,145.09534,Southern Metropolitan,8920.0,3
Camberwell,2,u,730000.0,S,Noel,2018-03-03,7.7,1,1,477.8968565815324,Boroondara City Council,,,Southern Metropolitan,8920.0,3
Camberwell,4,h,2200000.0,PI,Noel,2018-03-03,7.7,2,4,944.0,Boroondara City Council,-37.845929999999996,145.09538,Southern Metropolitan,8920.0,3
Camberwell,4,h,2175000.0,S,Marshall,2018-03-03,7.7,2,2,701.0,Boroondara City Council,-37.84003,145.0691,Southern Metropolitan,8920.0,3
Camberwell,3,u,1150000.0,PI,Jellis,2018-03-03,7.7,1,1,477.8968565815324,Boroondara City Council,,,Southern Metropolitan,8920.0,3
Camberwell,4,t,1650000.0,VB,Fletchers,2018-03-03,7.7,2,2,286.92402148887186,Boroondara City Council,,,Southern Metropolitan,8920.0,3
Campbellfield,3,h,430000.0,S,Raine,2018-03-03,16.6,1,2,648.7162568807339,Hume City Council,,,Northern Metropolitan,1889.0,3
Campbellfield,2,t,350000.0,PI,Raine,2018-03-03,16.6,1,2,286.92402148887186,Hume City Council,,,Northern Metropolitan,1889.0,3
Carlton,1,u,412000.0,S,Whiting,2018-03-03,1.6,1,1,477.8968565815324,Melbourne City Council,,,Northern Metropolitan,6786.0,3
Carlton North,2,u,665000.0,S,Harrington,2018-03-03,3.5,1,1,477.8968565815324,Melbourne City Council,,,Northern Metropolitan,3106.0,3
Carlton North,2,h,1065000.0,S,Woodards,2018-03-03,3.5,1,0,96.0,Melbourne City Council,-37.788000000000004,144.96978000000001,Northern Metropolitan,3106.0,3
Carnegie,1,u,333000.0,S,Gary,2018-03-03,10.1,1,1,477.8968565815324,Glen Eira City Council,,,Southern Metropolitan,7822.0,3
Carnegie,3,u,920000.0,S,Gary,2018-03-03,10.1,1,1,477.8968565815324,Glen Eira City Council,,,Southern Metropolitan,7822.0,3
Carrum,3,t,870000.0,PI,Buxton,2018-03-03,31.2,1,2,286.92402148887186,Kingston City Council,,,South-Eastern Metropolitan,1989.0,3
Carrum,3,h,788000.0,S,Ray,2018-03-03,31.2,1,2,648.7162568807339,Kingston City Council,,,South-Eastern Metropolitan,1989.0,3
Carrum Downs,4,h,562500.0,S,Harcourts,2018-03-03,34.9,2,2,670.0,Frankston City Council,-38.11464,145.19301000000002,South-Eastern Metropolitan,8060.0,3
Carrum Downs,3,h,510000.0,SA,Munn,2018-03-03,34.9,1,2,615.0,Frankston City Council,-38.11564,145.19023,South-Eastern Metropolitan,8060.0,3
Carrum Downs,3,h,550000.0,S,Harcourts,2018-03-03,34.9,2,2,509.0,Frankston City Council,-38.09113,145.19244,South-Eastern Metropolitan,8060.0,3
Caulfield North,4,h,1545000.0,S,Gary,2018-03-03,7.8,1,2,275.0,Glen Eira City Council,-37.86805,145.02708,Southern Metropolitan,6923.0,3
Caulfield South,3,h,1530000.0,S,Gary,2018-03-03,8.7,2,1,297.0,Glen Eira City Council,-37.89524,145.01615,Southern Metropolitan,5051.0,3
Caulfield South,3,h,1425000.0,PI,Gary,2018-03-03,8.7,2,2,370.0,Glen Eira City Council,-37.89927,145.032,Southern Metropolitan,5051.0,3
Caulfield South,2,h,1101000.0,S,Gary,2018-03-03,8.7,1,2,347.0,Glen Eira City Council,-37.89762,145.02297,Southern Metropolitan,5051.0,3
Caulfield South,3,h,2000000.0,PI,Gary,2018-03-03,8.7,3,4,959.0,Glen Eira City Council,-37.899229999999996,145.03,Southern Metropolitan,5051.0,3
Chadstone,3,h,1300000.0,S,McGrath,2018-03-03,11.7,1,2,690.0,Monash City Council,-37.874559999999995,145.1027,Southern Metropolitan,3582.0,3
Chadstone,3,h,960000.0,PI,Barry,2018-03-03,11.7,1,1,601.0,Monash City Council,-37.87986,145.10733000000002,Southern Metropolitan,3582.0,3
Cheltenham,3,t,875000.0,VB,Buxton,2018-03-03,17.9,2,1,163.0,Bayside City Council,-37.96066,145.04109,Southern Metropolitan,9758.0,3
Cheltenham,3,h,1305000.0,S,Marshall,2018-03-03,17.9,1,2,694.0,Bayside City Council,-37.96027,145.0442,Southern Metropolitan,9758.0,3
Clarinda,5,h,1425000.0,S,Buxton,2018-03-03,17.5,3,4,756.0,Kingston City Council,-37.93591,145.10488999999998,South-Eastern Metropolitan,2727.0,3
Clayton South,3,h,1020000.0,S,Buxton,2018-03-03,17.5,1,1,620.0,Kingston City Council,-37.93116,145.11738,South-Eastern Metropolitan,4734.0,3
Clayton South,4,u,665500.0,S,Hodges,2018-03-03,17.5,2,1,477.8968565815324,Kingston City Council,,,South-Eastern Metropolitan,4734.0,3
Clifton Hill,3,h,935000.0,S,Miles,2018-03-03,3.6,3,1,66.0,Yarra City Council,-37.794959999999996,144.99881000000002,Northern Metropolitan,2954.0,3
Clifton Hill,3,t,900000.0,VB,Jellis,2018-03-03,3.6,1,2,286.92402148887186,Yarra City Council,,,Northern Metropolitan,2954.0,3
Clifton Hill,2,u,580000.0,S,Domain,2018-03-03,3.6,1,1,477.8968565815324,Yarra City Council,,,Northern Metropolitan,2954.0,3
Clifton Hill,2,h,1010000.0,PI,Jellis,2018-03-03,3.6,1,2,128.0,Yarra City Council,-37.79303,144.99116999999998,Northern Metropolitan,2954.0,3
Coburg,2,u,472500.0,S,Woodards,2018-03-03,6.7,1,1,477.8968565815324,Darebin City Council,,,Northern Metropolitan,11204.0,3
Coburg,3,u,881000.0,SP,Brad,2018-03-03,6.7,1,1,318.0,Darebin City Council,-37.75025,144.95088,Northern Metropolitan,11204.0,3
Coburg,2,h,857000.0,S,Barry,2018-03-03,6.7,1,1,236.0,Darebin City Council,-37.73936,144.96454,Northern Metropolitan,11204.0,3
Coburg,1,u,295000.0,S,Walshe,2018-03-03,6.7,1,1,477.8968565815324,Darebin City Council,,,Northern Metropolitan,11204.0,3
Coburg,3,h,1000000.0,PI,McGrath,2018-03-03,6.7,1,2,459.0,Darebin City Council,-37.74273,144.95162,Northern Metropolitan,11204.0,3
Coburg,4,t,1025000.0,S,Barry,2018-03-03,6.7,2,2,286.92402148887186,Darebin City Council,,,Northern Metropolitan,11204.0,3
Coburg North,4,h,1115000.0,S,Barry,2018-03-03,6.7,3,2,318.0,Darebin City Council,-37.719429999999996,144.95891,Northern Metropolitan,3445.0,3
Collingwood,2,u,1110000.0,PI,Kay,2018-03-03,2.0,1,1,477.8968565815324,Yarra City Council,,,Northern Metropolitan,4553.0,3
Collingwood,3,h,2330000.0,S,Woodards,2018-03-03,2.0,2,2,178.0,Yarra City Council,-37.797090000000004,144.98808,Northern Metropolitan,4553.0,3
Coolaroo,4,h,550000.0,PI,Barry,2018-03-03,17.4,2,2,605.0,Hume City Council,-37.663509999999995,144.93204,Northern Metropolitan,1124.0,3
Craigieburn,4,h,750000.0,S,Barry,2018-03-03,20.6,2,2,544.0,Hume City Council,-37.58783,144.90095,Northern Metropolitan,15510.0,3
Craigieburn,4,h,730000.0,PI,Brad,2018-03-03,20.6,2,2,648.7162568807339,Hume City Council,,,Northern Metropolitan,15510.0,3
Craigieburn,3,h,530000.0,VB,Barry,2018-03-03,20.6,2,2,375.0,Hume City Council,-37.593070000000004,144.89858,Northern Metropolitan,15510.0,3
Craigieburn,3,h,540000.0,SP,Stockdale,2018-03-03,20.6,1,2,649.0,Hume City Council,-37.59189,144.9215,Northern Metropolitan,15510.0,3
Craigieburn,4,h,619500.0,S,Barry,2018-03-03,20.6,2,2,431.0,Hume City Council,-37.57606,144.90624,Northern Metropolitan,15510.0,3
Craigieburn,3,h,592500.0,S,Ray,2018-03-03,20.6,2,2,412.0,Hume City Council,-37.56819,144.90423,Northern Metropolitan,15510.0,3
Craigieburn,4,h,696000.0,S,Ray,2018-03-03,20.6,2,2,543.0,Hume City Council,-37.59902,144.90479,Northern Metropolitan,15510.0,3
Craigieburn,3,h,500000.0,VB,Barry,2018-03-03,20.6,1,2,648.7162568807339,Hume City Council,,,Northern Metropolitan,15510.0,3
Craigieburn,3,t,430000.0,VB,LITTLE,2018-03-03,20.6,2,1,150.0,Hume City Council,-37.57247,144.92659,Northern Metropolitan,15510.0,3
Cremorne,2,h,1410000.0,S,Biggin,2018-03-03,2.4,2,3,146.0,Yarra City Council,-37.82816,144.99532,Northern Metropolitan,1123.0,3
Croydon,4,h,1220000.0,PI,McGrath,2018-03-03,23.0,2,2,1068.0,Maroondah City Council,-37.7841,145.28877,Eastern Metropolitan,11925.0,3
Croydon,3,h,676000.0,S,hockingstuart,2018-03-03,23.0,1,1,773.0,Maroondah City Council,-37.79385,145.25666999999999,Eastern Metropolitan,11925.0,3
Croydon,3,h,691000.0,S,Philip,2018-03-03,23.0,1,2,648.7162568807339,Maroondah City Council,,,Eastern Metropolitan,11925.0,3
Croydon,3,h,760000.0,VB,McGrath,2018-03-03,23.0,1,2,648.7162568807339,Maroondah City Council,,,Eastern Metropolitan,11925.0,3
Croydon Hills,5,h,970000.0,VB,Noel,2018-03-03,23.0,3,2,648.7162568807339,Maroondah City Council,,,Eastern Metropolitan,1705.0,3
Dallas,3,h,434000.0,S,hockingstuart,2018-03-03,14.0,1,2,615.0,Hume City Council,-37.66686,144.93747,Northern Metropolitan,2246.0,3
Dandenong,3,h,611000.0,S,O'Brien,2018-03-03,24.7,1,1,584.0,Greater Dandenong City Council,-37.97745,145.2009,South-Eastern Metropolitan,10894.0,3
Dandenong North,3,h,690000.0,S,Harcourts,2018-03-03,24.7,2,2,540.0,Greater Dandenong City Council,-37.94455,145.20036000000002,South-Eastern Metropolitan,8322.0,3
Dandenong North,4,h,850000.0,PI,Ray,2018-03-03,24.7,2,2,553.0,Greater Dandenong City Council,-37.946909999999995,145.20255,South-Eastern Metropolitan,8322.0,3
Deepdene,3,u,862500.0,S,Garvey,2018-03-03,7.9,1,1,477.8968565815324,Boroondara City Council,,,Southern Metropolitan,892.0,3
Deer Park,4,h,545000.0,S,Stockdale,2018-03-03,14.8,2,2,401.0,Brimbank City Council,-37.77475,144.75653,Western Metropolitan,6388.0,3
Diamond Creek,4,h,1100000.0,PI,Morrison,2018-03-03,21.8,2,2,754.0,Nillumbik Shire Council,-37.67695,145.14186999999998,Northern Victoria,4258.0,3
Diggers Rest,3,h,485000.0,SP,Raine,2018-03-03,27.7,2,2,690.0,Hume City Council,-37.624340000000004,144.71021000000002,Western Metropolitan,1184.0,3
Dingley Village,3,h,1130000.0,S,Buxton,2018-03-03,22.2,2,2,994.0,Kingston City Council,-37.98718,145.13375,South-Eastern Metropolitan,3940.0,3
Dingley Village,4,h,883500.0,SP,Buxton,2018-03-03,22.2,2,2,556.0,Kingston City Council,-37.98722,145.13573,South-Eastern Metropolitan,3940.0,3
Dingley Village,3,h,900000.0,PI,Ray,2018-03-03,22.2,2,2,572.0,Kingston City Council,-37.98068,145.13388999999998,South-Eastern Metropolitan,3940.0,3
Dingley Village,3,h,870000.0,S,Buxton,2018-03-03,22.2,2,3,532.0,Kingston City Council,-37.9796,145.12431999999998,South-Eastern Metropolitan,3940.0,3
Dingley Village,3,h,880000.0,PI,Buxton,2018-03-03,22.2,2,2,531.0,Kingston City Council,-37.982690000000005,145.12811000000002,South-Eastern Metropolitan,3940.0,3
Doncaster East,4,h,1200000.0,S,Jellis,2018-03-03,14.3,2,1,728.0,Manningham City Council,-37.799409999999995,145.15742,Eastern Metropolitan,10999.0,3
Doncaster East,4,h,1240000.0,PI,The,2018-03-03,14.3,2,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,10999.0,3
Doncaster East,3,h,1610000.0,PI,Jellis,2018-03-03,14.3,1,0,728.0,Manningham City Council,-37.78682,145.15866,Eastern Metropolitan,10999.0,3
Doncaster East,3,t,1015000.0,SP,Barry,2018-03-03,14.3,1,2,286.92402148887186,Manningham City Council,,,Eastern Metropolitan,10999.0,3
Doncaster East,4,h,1200000.0,VB,Jellis,2018-03-03,14.3,2,2,785.0,Manningham City Council,-37.75528,145.17600000000002,Eastern Metropolitan,10999.0,3
Donvale,3,t,1136000.0,S,Barry,2018-03-03,16.1,1,2,286.92402148887186,Manningham City Council,,,Eastern Metropolitan,4790.0,3
Donvale,4,h,1660000.0,S,Fletchers,2018-03-03,16.1,2,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,4790.0,3
Doreen,3,h,537000.0,SP,Barry,2018-03-03,25.9,2,2,319.0,Nillumbik Shire Council,-37.60044,145.12161,Northern Victoria,7254.0,3
Doreen,3,h,530000.0,S,Barry,2018-03-03,25.9,2,2,368.0,Nillumbik Shire Council,-37.60779,145.11774,Northern Victoria,7254.0,3
Doreen,6,h,970000.0,SP,Ray,2018-03-03,25.9,3,2,518.0,Nillumbik Shire Council,-37.57785,145.12413,Northern Victoria,7254.0,3
Doreen,3,h,490000.0,S,YPA,2018-03-03,25.9,2,1,336.0,Nillumbik Shire Council,-37.60472,145.1262,Northern Victoria,7254.0,3
Eaglemont,2,u,704000.0,S,Nelson,2018-03-03,8.9,1,1,477.8968565815324,Banyule City Council,,,Eastern Metropolitan,1651.0,3
Eaglemont,4,h,1950000.0,SP,Miles,2018-03-03,8.9,3,3,473.0,Banyule City Council,-37.75922,145.05555,Eastern Metropolitan,1651.0,3
Edithvale,3,t,1157000.0,S,Buxton,2018-03-03,27.0,2,2,367.0,Kingston City Council,-38.0431,145.11545,South-Eastern Metropolitan,2546.0,3
Edithvale,3,u,872000.0,S,O'Brien,2018-03-03,27.0,1,1,477.8968565815324,Kingston City Council,,,South-Eastern Metropolitan,2546.0,3
Edithvale,2,t,522000.0,S,Area,2018-03-03,27.0,1,2,286.92402148887186,Kingston City Council,,,South-Eastern Metropolitan,2546.0,3
Elsternwick,5,h,2245000.0,S,Gary,2018-03-03,7.2,2,4,729.0,Glen Eira City Council,-37.88854,145.01357,Southern Metropolitan,4898.0,3
Elsternwick,4,h,2200000.0,VB,Gary,2018-03-03,7.2,2,1,408.0,Glen Eira City Council,-37.87979,145.01266999999999,Southern Metropolitan,4898.0,3
Elsternwick,3,h,2100000.0,VB,Biggin,2018-03-03,7.2,2,1,346.0,Glen Eira City Council,-37.88319,145.01142,Southern Metropolitan,4898.0,3
Elsternwick,2,u,560000.0,PI,Biggin,2018-03-03,7.2,1,1,477.8968565815324,Glen Eira City Council,,,Southern Metropolitan,4898.0,3
Elsternwick,3,h,2235000.0,S,Biggin,2018-03-03,7.2,2,2,520.0,Glen Eira City Council,-37.889829999999996,145.00497,Southern Metropolitan,4898.0,3
Elsternwick,2,u,670000.0,S,hockingstuart,2018-03-03,7.2,1,1,477.8968565815324,Glen Eira City Council,,,Southern Metropolitan,4898.0,3
Elsternwick,2,u,635000.0,S,Biggin,2018-03-03,7.2,1,1,477.8968565815324,Glen Eira City Council,,,Southern Metropolitan,4898.0,3
Eltham,3,h,1165000.0,S,Jellis,2018-03-03,18.0,2,2,1960.0,Banyule City Council,-37.73401,145.13783999999998,Eastern Metropolitan,6990.0,3
Eltham,4,h,1135000.0,S,Buckingham,2018-03-03,18.0,2,3,1046.0,Banyule City Council,-37.69823,145.17286000000001,Eastern Metropolitan,6990.0,3
Eltham,2,t,664000.0,S,Barry,2018-03-03,18.0,1,2,286.92402148887186,Banyule City Council,,,Eastern Metropolitan,6990.0,3
Eltham,2,u,728500.0,S,Barry,2018-03-03,18.0,1,1,477.8968565815324,Banyule City Council,,,Eastern Metropolitan,6990.0,3
Eltham,3,h,1250000.0,S,Jellis,2018-03-03,18.0,1,2,1323.0,Banyule City Council,-37.70463,145.1588,Eastern Metropolitan,6990.0,3
Eltham North,3,h,800000.0,SP,Morrison,2018-03-03,18.0,2,2,752.0,Banyule City Council,-37.7019,145.14668,Eastern Metropolitan,2346.0,3
Elwood,2,u,723000.0,S,Chisholm,2018-03-03,7.2,1,1,477.8968565815324,Port Phillip City Council,,,Southern Metropolitan,8989.0,3
Elwood,4,h,1920000.0,VB,Marshall,2018-03-03,7.2,3,2,339.0,Port Phillip City Council,-37.882709999999996,144.99216,Southern Metropolitan,8989.0,3
Elwood,2,t,1078000.0,S,hockingstuart,2018-03-03,7.2,1,2,286.92402148887186,Port Phillip City Council,,,Southern Metropolitan,8989.0,3
Elwood,3,t,1300000.0,PI,Wilson,2018-03-03,7.2,1,2,286.92402148887186,Port Phillip City Council,,,Southern Metropolitan,8989.0,3
Elwood,3,h,2450000.0,VB,Chisholm,2018-03-03,7.2,2,3,548.0,Port Phillip City Council,-37.88349,144.98711,Southern Metropolitan,8989.0,3
Endeavour Hills,4,h,1090000.0,SP,REMAX,2018-03-03,28.5,3,2,581.0,Casey City Council,-37.98081,145.26047,South-Eastern Metropolitan,8443.0,3
Epping,3,h,600000.0,S,hockingstuart,2018-03-03,19.6,2,2,461.0,Whittlesea City Council,-37.628440000000005,145.00884,Northern Metropolitan,10926.0,3
Epping,2,u,452000.0,SP,Love,2018-03-03,19.6,1,1,477.8968565815324,Whittlesea City Council,,,Northern Metropolitan,10926.0,3
Epping,3,h,600000.0,S,HAR,2018-03-03,19.6,1,2,541.0,Whittlesea City Council,-37.64567,145.03434,Northern Metropolitan,10926.0,3
Epping,5,h,670000.0,S,HAR,2018-03-03,19.6,2,2,612.0,Whittlesea City Council,-37.635940000000005,145.03306,Northern Metropolitan,10926.0,3
Essendon,3,h,1725000.0,S,Nelson,2018-03-03,7.5,1,2,607.0,Moonee Valley City Council,-37.744409999999995,144.92318999999998,Western Metropolitan,9264.0,3
Essendon,2,u,468000.0,S,Nelson,2018-03-03,7.5,1,1,477.8968565815324,Moonee Valley City Council,,,Western Metropolitan,9264.0,3
Essendon,3,h,1570000.0,S,Nelson,2018-03-03,7.5,1,2,767.0,Moonee Valley City Council,-37.74305,144.90361000000001,Western Metropolitan,9264.0,3
Essendon,4,h,1955000.0,S,Nelson,2018-03-03,7.5,2,2,647.0,Moonee Valley City Council,-37.75144,144.8938,Western Metropolitan,9264.0,3
Essendon,4,h,1500000.0,SP,Brad,2018-03-03,7.5,2,4,810.0,Moonee Valley City Council,-37.74452,144.89144,Western Metropolitan,9264.0,3
Essendon,3,t,672500.0,S,Nelson,2018-03-03,7.5,1,2,286.92402148887186,Moonee Valley City Council,,,Western Metropolitan,9264.0,3
Essendon,3,u,818000.0,S,Brad,2018-03-03,7.5,1,1,233.0,Moonee Valley City Council,-37.75412,144.89546,Western Metropolitan,9264.0,3
Essendon,5,h,1556000.0,S,Nelson,2018-03-03,7.5,3,2,334.0,Moonee Valley City Council,-37.749990000000004,144.89622,Western Metropolitan,9264.0,3
Essendon,2,u,650000.0,SP,Frank,2018-03-03,7.5,1,1,477.8968565815324,Moonee Valley City Council,,,Western Metropolitan,9264.0,3
Essendon,2,u,615000.0,SP,Frank,2018-03-03,7.5,1,1,477.8968565815324,Moonee Valley City Council,,,Western Metropolitan,9264.0,3
Fairfield,1,u,360000.0,VB,Nelson,2018-03-03,5.7,1,1,477.8968565815324,Darebin City Council,,,Northern Metropolitan,2970.0,3
Fawkner,3,h,750000.0,S,Jellis,2018-03-03,13.1,2,2,689.0,Hume City Council,-37.70762,144.97687,Northern Metropolitan,5070.0,3
Fawkner,3,h,750000.0,S,Brad,2018-03-03,13.1,1,1,720.0,Hume City Council,-37.705909999999996,144.97636,Northern Metropolitan,5070.0,3
Fawkner,3,h,740000.0,PI,Harcourts,2018-03-03,13.1,2,1,595.0,Hume City Council,-37.69628,144.96752,Northern Metropolitan,5070.0,3
Fawkner,3,h,865000.0,S,Barry,2018-03-03,13.1,2,4,533.0,Hume City Council,-37.69747,144.9744,Northern Metropolitan,5070.0,3
Fawkner,3,h,600000.0,VB,Brad,2018-03-03,13.1,1,2,603.0,Hume City Council,-37.71376,144.97239,Northern Metropolitan,5070.0,3
Fitzroy,2,u,785000.0,S,Woodards,2018-03-03,2.1,1,1,477.8968565815324,Yarra City Council,,,Northern Metropolitan,5825.0,3
Fitzroy,3,h,1595000.0,S,Nelson,2018-03-03,2.1,2,2,136.0,Yarra City Council,-37.797259999999994,144.98113,Northern Metropolitan,5825.0,3
Fitzroy,3,h,2625000.0,S,Nelson,2018-03-03,2.1,3,1,95.0,Yarra City Council,-37.80105,144.97898999999998,Northern Metropolitan,5825.0,3
Fitzroy North,4,h,1780000.0,S,Jellis,2018-03-03,3.6,2,1,150.0,Moreland City Council,-37.78109,144.97939,Northern Metropolitan,6244.0,3
Fitzroy North,2,h,2002000.0,S,Jellis,2018-03-03,3.6,1,1,263.0,Moreland City Council,-37.7896,144.9844,Northern Metropolitan,6244.0,3
Fitzroy North,4,h,1850000.0,S,Nelson,2018-03-03,3.6,2,3,406.0,Moreland City Council,-37.78624,144.99343000000002,Northern Metropolitan,6244.0,3
Fitzroy North,2,h,992000.0,S,Nelson,2018-03-03,3.6,2,1,648.7162568807339,Moreland City Council,-37.78247,144.98415,Northern Metropolitan,6244.0,3
Fitzroy North,3,h,1125000.0,S,Ray,2018-03-03,3.6,2,2,139.0,Moreland City Council,-37.781890000000004,144.98434,Northern Metropolitan,6244.0,3
Flemington,1,u,371000.0,SP,Nelson,2018-03-03,3.4,1,1,477.8968565815324,Melbourne City Council,,,Northern Metropolitan,3593.0,3
Footscray,2,u,408000.0,S,Jas,2018-03-03,5.1,1,1,477.8968565815324,Maribyrnong City Council,,,Western Metropolitan,7570.0,3
Footscray,2,h,900000.0,S,RT,2018-03-03,5.1,1,2,197.0,Maribyrnong City Council,-37.79653,144.8987,Western Metropolitan,7570.0,3
Footscray,1,u,343000.0,SP,McGrath,2018-03-03,5.1,1,1,477.8968565815324,Maribyrnong City Council,,,Western Metropolitan,7570.0,3
Forest Hill,2,h,705000.0,PI,Woodards,2018-03-03,15.4,1,1,247.0,Whitehorse City Council,-37.83939,145.16743,Eastern Metropolitan,4385.0,3
Forest Hill,3,h,880000.0,S,Philip,2018-03-03,15.4,1,2,666.0,Whitehorse City Council,-37.85133,145.16943,Eastern Metropolitan,4385.0,3
