Suburb,Rooms,Type,Method,SellerG,Distance,Bathroom,Car,Landsize,CouncilArea,Regionname,Propertycount,month
Glen Waverley,5,h,S,Fletchers,16.7,4,2,652.0,Monash City Council,Eastern Metropolitan,15321.0,10
Glen Waverley,2,u,S,McGrath,16.7,1,1,477.89685658153235,Monash City Council,Eastern Metropolitan,15321.0,10
Glen Waverley,3,t,PI,Harcourts,16.7,1,2,286.9240214888718,Monash City Council,Eastern Metropolitan,15321.0,10
Glen Waverley,5,h,S,Barry,16.7,3,2,648.7162568807339,Monash City Council,Eastern Metropolitan,15321.0,10
Glenroy,3,h,SA,Stockdale,11.2,1,3,648.7162568807339,Moreland City Council,Northern Metropolitan,8870.0,10
Glenroy,3,h,S,Barry,11.2,1,1,620.0,Moreland City Council,Northern Metropolitan,8870.0,10
Glenroy,3,h,S,Barry,11.2,1,1,580.0,Moreland City Council,Northern Metropolitan,8870.0,10
Glenroy,3,h,SP,Stockdale,11.2,1,3,604.0,Moreland City Council,Northern Metropolitan,8870.0,10
Greensborough,4,h,S,Buckingham,16.1,2,2,648.7162568807339,Banyule City Council,Northern Metropolitan,8524.0,10
Greensborough,3,h,SP,LJ,16.1,1,2,648.7162568807339,Banyule City Council,Northern Metropolitan,8524.0,10
Greensborough,3,h,PI,Morrison,16.1,1,1,594.0,Banyule City Council,Northern Metropolitan,8524.0,10
Greensborough,3,h,S,Darren,16.1,1,1,666.0,Banyule City Council,Northern Metropolitan,8524.0,10
Greensborough,3,h,S,Buckingham,16.1,1,2,358.0,Banyule City Council,Northern Metropolitan,8524.0,10
Greensborough,4,h,SP,Darren,16.1,2,2,608.0,Banyule City Council,Northern Metropolitan,8524.0,10
Greenvale,3,t,S,Barry,20.4,1,2,286.9240214888718,Hume City Council,Northern Metropolitan,4864.0,10
Hallam,3,h,S,O'Brien,32.3,1,2,648.7162568807339,Casey City Council,South-Eastern Metropolitan,3728.0,10
Hampton,3,h,S,Buxton,13.8,2,1,544.0,Bayside City Council,Southern Metropolitan,5454.0,10
Hampton,3,t,SP,Buxton,13.8,1,2,286.9240214888718,Bayside City Council,Southern Metropolitan,5454.0,10
Hampton,4,t,VB,Hodges,13.8,2,3,286.9240214888718,Bayside City Council,Southern Metropolitan,5454.0,10
Hampton,4,t,VB,RT,13.8,2,2,385.0,Bayside City Council,Southern Metropolitan,5454.0,10
Hampton,3,t,S,Hodges,13.8,3,1,286.9240214888718,Bayside City Council,Southern Metropolitan,5454.0,10
Hampton East,3,h,S,Buxton,13.8,1,1,648.7162568807339,Bayside City Council,Southern Metropolitan,2356.0,10
Hawthorn,2,u,S,hockingstuart,5.3,1,1,477.89685658153235,Boroondara City Council,Southern Metropolitan,11308.0,10
Hawthorn,1,u,S,Jellis,5.3,1,1,477.89685658153235,Boroondara City Council,Southern Metropolitan,11308.0,10
Hawthorn,2,u,SP,Marshall,5.3,1,1,477.89685658153235,Boroondara City Council,Southern Metropolitan,11308.0,10
Hawthorn,1,u,S,hockingstuart,5.3,1,1,477.89685658153235,Boroondara City Council,Southern Metropolitan,11308.0,10
Hawthorn,1,u,S,Fletchers,5.3,1,1,477.89685658153235,Boroondara City Council,Southern Metropolitan,11308.0,10
Hawthorn,4,h,S,RT,5.3,3,1,558.0,Boroondara City Council,Southern Metropolitan,11308.0,10
Hawthorn East,1,u,PI,Jellis,6.2,1,1,477.89685658153235,Boroondara City Council,Southern Metropolitan,6482.0,10
Hawthorn East,1,u,PI,Jellis,6.2,1,1,477.89685658153235,Boroondara City Council,Southern Metropolitan,6482.0,10
Heathmont,4,h,PI,Fletchers,21.3,2,2,648.7162568807339,Maroondah City Council,Eastern Metropolitan,3794.0,10
Highett,3,t,PI,Buxton,16.0,3,1,286.9240214888718,Bayside City Council,Southern Metropolitan,4794.0,10
Highett,3,t,S,Hodges,16.0,2,1,286.9240214888718,Bayside City Council,Southern Metropolitan,4794.0,10
Highett,2,t,S,O'Brien,16.0,1,2,255.0,Bayside City Council,Southern Metropolitan,4794.0,10
Highett,2,t,S,Buxton,16.0,1,2,286.9240214888718,Bayside City Council,Southern Metropolitan,4794.0,10
Highett,3,t,S,Buxton,16.0,2,2,286.9240214888718,Bayside City Council,Southern Metropolitan,4794.0,10
Hillside,4,h,S,YPA,18.0,1,1,469.0,Brimbank City Council,Western Metropolitan,5556.0,10
Hillside,4,h,S,Barry,18.0,2,2,622.0,Brimbank City Council,Western Metropolitan,5556.0,10
Hoppers Crossing,4,h,SP,Greg,18.4,1,2,589.0,Wyndham City Council,Western Metropolitan,13830.0,10
Hoppers Crossing,4,h,S,YPA,18.4,2,2,595.0,Wyndham City Council,Western Metropolitan,13830.0,10
Hoppers Crossing,3,h,SP,Sweeney,18.4,1,2,648.7162568807339,Wyndham City Council,Western Metropolitan,13830.0,10
Hoppers Crossing,4,h,S,YPA,18.4,2,2,624.0,Wyndham City Council,Western Metropolitan,13830.0,10
Hughesdale,3,h,VB,Barry,12.3,2,2,354.0,Monash City Council,Southern Metropolitan,3145.0,10
Huntingdale,2,u,S,Greg,12.3,1,1,477.89685658153235,Monash City Council,Southern Metropolitan,768.0,10
Ivanhoe,4,h,PI,Jellis,7.8,3,1,648.7162568807339,Banyule City Council,Eastern Metropolitan,5549.0,10
Ivanhoe,2,u,S,Miles,7.8,1,1,477.89685658153235,Banyule City Council,Eastern Metropolitan,5549.0,10
Ivanhoe,3,u,S,Nelson,7.8,1,1,477.89685658153235,Banyule City Council,Eastern Metropolitan,5549.0,10
Ivanhoe,4,h,VB,Miles,7.8,2,2,648.7162568807339,Banyule City Council,Eastern Metropolitan,5549.0,10
Jacana,3,h,PI,YPA,14.0,1,0,723.0,Hume City Council,Northern Metropolitan,851.0,10
Keilor Downs,4,h,SP,YPA,15.5,1,0,659.0,Brimbank City Council,Western Metropolitan,3656.0,10
Keilor East,4,h,S,Nelson,11.7,1,6,648.7162568807339,Brimbank City Council,Western Metropolitan,5629.0,10
Keilor East,3,h,VB,Nelson,11.7,1,2,585.0,Brimbank City Council,Western Metropolitan,5629.0,10
Keilor East,3,h,PI,Jellis,11.7,1,2,624.0,Brimbank City Council,Western Metropolitan,5629.0,10
Keilor East,3,h,S,Barry,11.7,2,2,310.0,Brimbank City Council,Western Metropolitan,5629.0,10
Keilor East,3,h,VB,Nelson,11.7,1,1,607.0,Brimbank City Council,Western Metropolitan,5629.0,10
Keilor East,3,h,S,Nelson,11.7,1,2,547.0,Brimbank City Council,Western Metropolitan,5629.0,10
Kensington,4,h,S,Edward,3.4,2,1,648.7162568807339,Melbourne City Council,Northern Metropolitan,5263.0,10
Kew,4,h,S,Marshall,5.4,2,2,714.0,Boroondara City Council,Southern Metropolitan,10331.0,10
Kew,3,h,S,Jellis,5.4,1,2,648.7162568807339,Boroondara City Council,Southern Metropolitan,10331.0,10
Kew,2,h,S,Kay,5.4,1,2,648.7162568807339,Boroondara City Council,Southern Metropolitan,10331.0,10
Kew,2,u,S,Nelson,5.4,1,1,477.89685658153235,Boroondara City Council,Southern Metropolitan,10331.0,10
Kew,2,u,VB,Marshall,5.4,1,1,477.89685658153235,Boroondara City Council,Southern Metropolitan,10331.0,10
Kew,3,u,VB,Fletchers,5.4,1,1,477.89685658153235,Boroondara City Council,Southern Metropolitan,10331.0,10
Kew East,4,h,S,Marshall,7.3,2,2,648.7162568807339,Boroondara City Council,Southern Metropolitan,2671.0,10
Kew East,4,h,VB,Jellis,7.3,2,2,650.0,Boroondara City Council,Southern Metropolitan,2671.0,10
Kew East,4,h,VB,Jellis,7.3,2,2,583.0,Boroondara City Council,Southern Metropolitan,2671.0,10
Keysborough,3,h,S,Barry,25.2,1,3,648.7162568807339,Greater Dandenong City Council,South-Eastern Metropolitan,8459.0,10
Kilsyth,2,h,S,Barry,26.0,1,2,966.0,Maroondah City Council,Eastern Metropolitan,4654.0,10
Knoxfield,4,h,S,Barry,23.3,3,2,666.0,Knox City Council,Eastern Metropolitan,2949.0,10
Lalor,4,h,S,Ray,16.3,1,2,735.0,Whittlesea City Council,Northern Metropolitan,8279.0,10
Lalor,3,h,S,HAR,16.3,1,4,624.0,Whittlesea City Council,Northern Metropolitan,8279.0,10
Lalor,4,h,SP,Purplebricks,16.3,3,8,648.7162568807339,Whittlesea City Council,Northern Metropolitan,8279.0,10
Lalor,3,h,SP,Millership,16.3,1,2,648.7162568807339,Whittlesea City Council,Northern Metropolitan,8279.0,10
Lalor,3,h,SP,Love,16.3,1,2,604.0,Whittlesea City Council,Northern Metropolitan,8279.0,10
Lalor,3,h,S,HAR,16.3,2,1,555.0,Whittlesea City Council,Northern Metropolitan,8279.0,10
MacLeod,3,h,S,Barry,12.7,1,2,648.7162568807339,Banyule City Council,Northern Metropolitan,4168.0,10
Maidstone,2,t,S,Biggin,6.4,1,2,286.9240214888718,Maribyrnong City Council,Western Metropolitan,3873.0,10
Maidstone,2,u,S,Biggin,6.4,1,1,477.89685658153235,Maribyrnong City Council,Western Metropolitan,3873.0,10
Maidstone,2,t,S,Biggin,6.4,1,2,210.0,Maribyrnong City Council,Western Metropolitan,3873.0,10
Malvern East,3,h,S,Marshall,8.4,1,2,648.7162568807339,Stonnington City Council,Southern Metropolitan,8801.0,10
Malvern East,3,h,S,Jellis,8.4,1,1,648.7162568807339,Stonnington City Council,Southern Metropolitan,8801.0,10
Maribyrnong,2,u,VB,Edward,4.3,1,1,477.89685658153235,Maribyrnong City Council,Western Metropolitan,4918.0,10
Maribyrnong,4,h,VB,Nelson,4.3,2,2,476.0,Maribyrnong City Council,Western Metropolitan,4918.0,10
McKinnon,3,h,S,Buxton,11.4,2,3,648.7162568807339,Glen Eira City Council,Southern Metropolitan,2397.0,10
Meadow Heights,3,u,S,YPA,17.4,1,1,477.89685658153235,Hume City Council,Northern Metropolitan,4704.0,10
Melbourne,1,u,PI,Kay,0.0,1,1,477.89685658153235,Melbourne City Council,Northern Metropolitan,17496.0,10
Melbourne,1,u,S,Harcourts,0.0,1,1,477.89685658153235,Melbourne City Council,Northern Metropolitan,17496.0,10
Melbourne,2,u,S,Harcourts,0.0,1,1,477.89685658153235,Melbourne City Council,Northern Metropolitan,17496.0,10
Melbourne,1,u,VB,Rendina,0.0,1,1,477.89685658153235,Melbourne City Council,Northern Metropolitan,17496.0,10
Melbourne,3,u,S,RT,0.0,1,1,477.89685658153235,Melbourne City Council,Northern Metropolitan,17496.0,10
Melton,3,h,S,YPA,31.7,1,2,534.0,Melton City Council,Western Victoria,3600.0,10
Melton South,3,h,S,Ryder,29.8,1,2,605.0,Melton City Council,Western Victoria,4718.0,10
Melton South,4,h,SP,YPA,29.8,2,2,589.0,Melton City Council,Western Victoria,4718.0,10
Melton South,3,h,S,hockingstuart,29.8,1,2,648.7162568807339,Melton City Council,Western Victoria,4718.0,10
Melton South,2,h,S,Raine,29.8,1,2,648.7162568807339,Melton City Council,Western Victoria,4718.0,10
Melton West,4,h,S,hockingstuart,31.7,2,2,601.0,Melton City Council,Northern Victoria,6065.0,10
Melton West,4,h,S,hockingstuart,31.7,2,2,888.0,Melton City Council,Northern Victoria,6065.0,10
Mentone,4,h,S,Barry,20.0,2,2,590.0,Kingston City Council,South-Eastern Metropolitan,6162.0,10
Mentone,4,h,S,O'Brien,20.0,2,2,648.7162568807339,Kingston City Council,South-Eastern Metropolitan,6162.0,10
Mentone,4,h,S,Chisholm,20.0,3,2,741.0,Kingston City Council,South-Eastern Metropolitan,6162.0,10
Mentone,2,t,S,Barry,20.0,1,2,286.9240214888718,Kingston City Council,South-Eastern Metropolitan,6162.0,10
Mernda,4,h,SP,Stockdale,25.9,2,2,648.7162568807339,Whittlesea City Council,Northern Metropolitan,5812.0,10
Mernda,3,h,SP,Barry,25.9,2,1,212.0,Whittlesea City Council,Northern Metropolitan,5812.0,10
Mernda,4,h,S,HAR,25.9,2,2,400.0,Whittlesea City Council,Northern Metropolitan,5812.0,10
Middle Park,4,h,S,Greg,3.0,3,3,476.0,Port Phillip City Council,Southern Metropolitan,2019.0,10
Mill Park,3,h,S,RW,17.9,2,1,537.0,Whittlesea City Council,Northern Metropolitan,10529.0,10
Mill Park,3,h,S,Love,17.9,2,0,648.7162568807339,Whittlesea City Council,Northern Metropolitan,10529.0,10
Mitcham,2,h,S,McGrath,17.2,1,2,648.7162568807339,Whitehorse City Council,Eastern Metropolitan,6871.0,10
Mitcham,4,h,S,Ray,17.2,2,2,648.7162568807339,Whitehorse City Council,Eastern Metropolitan,6871.0,10
Mitcham,4,h,S,Noel,17.2,2,2,699.0,Whitehorse City Council,Eastern Metropolitan,6871.0,10
Mitcham,4,h,S,Ray,17.2,2,2,703.0,Whitehorse City Council,Eastern Metropolitan,6871.0,10
Mitcham,3,h,S,Ray,17.2,2,2,371.0,Whitehorse City Council,Eastern Metropolitan,6871.0,10
Montmorency,3,u,SP,Buckingham,16.2,1,1,477.89685658153235,Banyule City Council,Eastern Metropolitan,3891.0,10
Montmorency,3,h,S,Stockdale,16.2,1,2,476.0,Banyule City Council,Eastern Metropolitan,3891.0,10
Moonee Ponds,4,h,VB,Brad,6.2,1,2,648.7162568807339,Moonee Valley City Council,Western Metropolitan,6232.0,10
Moonee Ponds,2,u,S,Jellis,6.2,1,1,477.89685658153235,Moonee Valley City Council,Western Metropolitan,6232.0,10
Moonee Ponds,2,h,S,Nardella,6.2,1,1,226.0,Moonee Valley City Council,Western Metropolitan,6232.0,10
Moonee Ponds,3,u,S,McGrath,6.2,1,1,477.89685658153235,Moonee Valley City Council,Western Metropolitan,6232.0,10
Moonee Ponds,3,h,S,Nelson,6.2,1,2,326.0,Moonee Valley City Council,Western Metropolitan,6232.0,10
Moonee Ponds,3,u,PI,McDonald,6.2,1,1,477.89685658153235,Moonee Valley City Council,Western Metropolitan,6232.0,10
Mooroolbark,4,h,S,Fletchers,26.5,2,2,913.0,Yarra Ranges Shire Council,Eastern Victoria,8280.0,10
Mordialloc,2,u,S,Ray,21.5,1,1,477.89685658153235,Kingston City Council,South-Eastern Metropolitan,3650.0,10
Mount Waverley,4,h,VB,Fletchers,14.2,2,1,762.0,Monash City Council,Eastern Metropolitan,13366.0,10
Mount Waverley,3,h,S,Purplebricks,14.2,1,2,864.0,Monash City Council,Eastern Metropolitan,13366.0,10
Mount Waverley,4,t,SP,Jellis,14.2,2,2,286.9240214888718,Monash City Council,Eastern Metropolitan,13366.0,10
Mount Waverley,4,h,PI,@Realty,14.2,3,4,878.0,Monash City Council,Eastern Metropolitan,13366.0,10
Mount Waverley,3,h,S,Jellis,14.2,2,2,648.7162568807339,Monash City Council,Eastern Metropolitan,13366.0,10
Mount Waverley,3,h,SP,Jellis,14.2,1,1,648.7162568807339,Monash City Council,Eastern Metropolitan,13366.0,10
Mount Waverley,5,h,S,Fletchers,14.2,5,2,695.0,Monash City Council,Eastern Metropolitan,13366.0,10
Mount Waverley,4,h,S,McGrath,14.2,2,2,648.7162568807339,Monash City Council,Eastern Metropolitan,13366.0,10
Mount Waverley,3,h,SA,Noel,14.2,1,1,843.0,Monash City Council,Eastern Metropolitan,13366.0,10
Mulgrave,4,h,S,Ray,18.8,2,0,653.0,Monash City Council,South-Eastern Metropolitan,7113.0,10
Mulgrave,3,h,S,Ray,18.8,1,2,687.0,Monash City Council,South-Eastern Metropolitan,7113.0,10
Murrumbeena,2,u,S,Woodards,10.1,1,1,477.89685658153235,Glen Eira City Council,Southern Metropolitan,4442.0,10
Newport,3,t,SP,Village,6.2,1,2,286.9240214888718,Hobsons Bay City Council,Western Metropolitan,5498.0,10
Newport,3,h,S,RT,6.2,1,1,648.7162568807339,Hobsons Bay City Council,Western Metropolitan,5498.0,10
Newport,2,h,S,Williams,6.2,1,1,226.0,Hobsons Bay City Council,Western Metropolitan,5498.0,10
Noble Park,3,h,S,YPA,22.7,1,1,648.7162568807339,Greater Dandenong City Council,South-Eastern Metropolitan,11806.0,10
North Melbourne,3,h,S,Woodards,1.8,2,2,133.0,Melbourne City Council,Northern Metropolitan,6821.0,10
North Melbourne,2,h,S,Nelson,1.8,1,2,648.7162568807339,Melbourne City Council,Northern Metropolitan,6821.0,10
Northcote,2,u,SP,McGrath,5.3,1,1,477.89685658153235,Darebin City Council,Northern Metropolitan,11364.0,10
Northcote,2,h,PI,McGrath,5.3,1,1,648.7162568807339,Darebin City Council,Northern Metropolitan,11364.0,10
Northcote,3,h,VB,Nelson,5.3,2,0,193.0,Darebin City Council,Northern Metropolitan,11364.0,10
Northcote,3,h,VB,Woodards,5.3,2,4,634.0,Darebin City Council,Northern Metropolitan,11364.0,10
Northcote,4,h,VB,Nelson,5.3,1,2,648.7162568807339,Darebin City Council,Northern Metropolitan,11364.0,10
Northcote,2,u,SP,Ray,5.3,1,1,477.89685658153235,Darebin City Council,Northern Metropolitan,11364.0,10
Northcote,2,u,VB,Nelson,5.3,1,1,477.89685658153235,Darebin City Council,Northern Metropolitan,11364.0,10
Oak Park,4,t,S,Eview,11.2,2,1,286.9240214888718,Moreland City Council,Northern Metropolitan,2651.0,10
Oak Park,2,h,SP,Stockdale,11.2,1,2,648.7162568807339,Moreland City Council,Northern Metropolitan,2651.0,10
Oak Park,3,h,PI,Brad,11.2,1,1,570.0,Moreland City Council,Northern Metropolitan,2651.0,10
Oak Park,3,t,S,Brad,11.2,2,1,304.0,Moreland City Council,Northern Metropolitan,2651.0,10
Oakleigh,5,h,PI,Ray,12.3,3,4,667.0,Monash City Council,Southern Metropolitan,3224.0,10
Oakleigh South,3,h,S,Buxton,15.5,1,1,648.7162568807339,Kingston City Council,South-Eastern Metropolitan,3692.0,10
Officer,4,h,S,O'Brien,43.3,2,2,648.7162568807339,Cardinia Shire Council,Eastern Victoria,2768.0,10
Ormond,4,h,S,Jellis,11.4,2,2,659.0,Glen Eira City Council,Southern Metropolitan,3578.0,10
Ormond,3,t,PI,Jellis,11.4,2,2,286.9240214888718,Glen Eira City Council,Southern Metropolitan,3578.0,10
Pakenham,3,h,S,C21,47.3,2,2,648.7162568807339,Cardinia Shire Council,Eastern Victoria,17384.0,10
Pakenham,3,h,S,iTRAK,47.3,2,2,648.0,Cardinia Shire Council,Eastern Victoria,17384.0,10
Parkdale,3,h,VB,Barry,21.5,3,4,791.0,Kingston City Council,South-Eastern Metropolitan,5087.0,10
Parkdale,2,u,SP,Buxton,21.5,1,1,477.89685658153235,Kingston City Council,South-Eastern Metropolitan,5087.0,10
Parkdale,2,u,S,Thomson,21.5,1,1,477.89685658153235,Kingston City Council,South-Eastern Metropolitan,5087.0,10
Parkville,4,h,S,Nelson,1.8,2,2,648.7162568807339,Melbourne City Council,Northern Metropolitan,2309.0,10
Parkville,2,u,PI,Jellis,1.8,1,1,477.89685658153235,Melbourne City Council,Northern Metropolitan,2309.0,10
Pascoe Vale,3,t,PI,Nelson,8.5,2,2,655.0,Moreland City Council,Northern Metropolitan,7485.0,10
Pascoe Vale,3,t,S,Brad,8.5,2,2,1021.0,Moreland City Council,Northern Metropolitan,7485.0,10
Pascoe Vale,2,t,S,Ray,8.5,1,2,286.9240214888718,Moreland City Council,Northern Metropolitan,7485.0,10
Pascoe Vale,3,h,S,Nelson,8.5,2,2,648.7162568807339,Moreland City Council,Northern Metropolitan,7485.0,10
Pascoe Vale,2,u,SP,Brad,8.5,1,1,477.89685658153235,Moreland City Council,Northern Metropolitan,7485.0,10
Pascoe Vale,4,h,S,Nelson,8.5,1,3,568.0,Moreland City Council,Northern Metropolitan,7485.0,10
Point Cook,4,h,S,LJ,14.7,2,2,648.7162568807339,Wyndham City Council,Western Metropolitan,15542.0,10
Point Cook,4,h,S,Point,14.7,2,2,663.0,Wyndham City Council,Western Metropolitan,15542.0,10
Point Cook,4,h,SP,hockingstuart,14.7,3,2,700.0,Wyndham City Council,Western Metropolitan,15542.0,10
Point Cook,4,h,S,LJ,14.7,2,2,648.7162568807339,Wyndham City Council,Western Metropolitan,15542.0,10
Port Melbourne,4,h,S,Greg,3.5,3,1,421.0,Melbourne City Council,Southern Metropolitan,8648.0,10
Port Melbourne,2,h,S,hockingstuart,3.5,1,2,134.0,Melbourne City Council,Southern Metropolitan,8648.0,10
Port Melbourne,2,h,S,Frank,3.5,1,2,648.7162568807339,Melbourne City Council,Southern Metropolitan,8648.0,10
Port Melbourne,4,h,PI,Buxton,3.5,2,3,391.0,Melbourne City Council,Southern Metropolitan,8648.0,10
Port Melbourne,2,t,S,Buxton,3.5,2,2,286.9240214888718,Melbourne City Council,Southern Metropolitan,8648.0,10
Prahran,1,u,SP,Jellis,4.6,1,1,477.89685658153235,Stonnington City Council,Southern Metropolitan,7717.0,10
Prahran,2,u,PI,hockingstuart,4.6,1,1,477.89685658153235,Stonnington City Council,Southern Metropolitan,7717.0,10
Prahran,2,u,S,Jellis,4.6,1,1,477.89685658153235,Stonnington City Council,Southern Metropolitan,7717.0,10
Prahran,3,h,SP,Jellis,4.6,2,2,648.7162568807339,Stonnington City Council,Southern Metropolitan,7717.0,10
Preston,2,u,S,RW,8.4,1,1,477.89685658153235,Darebin City Council,Northern Metropolitan,14577.0,10
Preston,2,t,SP,McGrath,8.4,1,2,286.9240214888718,Darebin City Council,Northern Metropolitan,14577.0,10
Preston,3,h,PI,hockingstuart,8.4,1,2,455.0,Darebin City Council,Northern Metropolitan,14577.0,10
Preston,3,t,S,Nelson,8.4,1,2,286.9240214888718,Darebin City Council,Northern Metropolitan,14577.0,10
Preston,2,u,PI,Nelson,8.4,1,1,477.89685658153235,Darebin City Council,Northern Metropolitan,14577.0,10
Preston,2,h,S,McGrath,8.4,1,2,648.7162568807339,Darebin City Council,Northern Metropolitan,14577.0,10
Reservoir,2,h,VB,Jellis,12.0,1,2,648.7162568807339,Darebin City Council,Northern Metropolitan,21650.0,10
Reservoir,4,h,S,Ray,12.0,2,2,289.0,Darebin City Council,Northern Metropolitan,21650.0,10
Reservoir,3,h,PI,Barry,12.0,1,1,644.0,Darebin City Council,Northern Metropolitan,21650.0,10
Reservoir,3,h,S,Ray,12.0,2,4,648.7162568807339,Darebin City Council,Northern Metropolitan,21650.0,10
Reservoir,3,h,S,Ray,12.0,1,2,648.7162568807339,Darebin City Council,Northern Metropolitan,21650.0,10
Reservoir,2,u,PI,Love,12.0,1,1,477.89685658153235,Darebin City Council,Northern Metropolitan,21650.0,10
Reservoir,2,h,S,Stockdale,12.0,1,2,648.7162568807339,Darebin City Council,Northern Metropolitan,21650.0,10
Reservoir,2,t,VB,hockingstuart,12.0,1,1,286.9240214888718,Darebin City Council,Northern Metropolitan,21650.0,10
Reservoir,4,h,PI,Barry,12.0,3,4,926.0,Darebin City Council,Northern Metropolitan,21650.0,10
Reservoir,3,h,S,HAR,12.0,1,1,750.0,Darebin City Council,Northern Metropolitan,21650.0,10
Reservoir,2,u,S,Ray,12.0,1,1,477.89685658153235,Darebin City Council,Northern Metropolitan,21650.0,10
Richmond,4,h,SP,Biggin,2.4,2,2,351.0,Yarra City Council,Northern Metropolitan,14949.0,10
Richmond,2,u,SP,Biggin,2.4,1,1,477.89685658153235,Yarra City Council,Northern Metropolitan,14949.0,10
Richmond,2,u,S,Kay,2.4,1,1,477.89685658153235,Yarra City Council,Northern Metropolitan,14949.0,10
Richmond,2,h,SP,Biggin,2.4,1,2,170.0,Yarra City Council,Northern Metropolitan,14949.0,10
Richmond,3,t,S,RT,2.4,2,1,286.9240214888718,Yarra City Council,Northern Metropolitan,14949.0,10
Richmond,2,u,SP,Biggin,2.4,1,1,477.89685658153235,Yarra City Council,Northern Metropolitan,14949.0,10
Richmond,2,h,S,Biggin,2.4,1,2,648.7162568807339,Yarra City Council,Northern Metropolitan,14949.0,10
Richmond,3,h,SP,Jellis,2.4,2,0,190.0,Yarra City Council,Northern Metropolitan,14949.0,10
Richmond,3,h,S,Biggin,2.4,2,2,648.7162568807339,Yarra City Council,Northern Metropolitan,14949.0,10
Ringwood,2,u,SP,Justin,19.9,1,1,477.89685658153235,Maroondah City Council,Eastern Metropolitan,7785.0,10
Ringwood,3,h,S,Fletchers,19.9,1,1,535.0,Maroondah City Council,Eastern Metropolitan,7785.0,10
