Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bathroom,Car,Landsize,CouncilArea,Regionname,Propertycount
Reservoir,3,h,935000.0,S,HAR,24/02/2018,12.0,3073.0,1.0,2.0,892.0,Darebin City Council,Northern Metropolitan,21650.0
Reservoir,2,u,490000.0,PI,Love,24/02/2018,12.0,3073.0,,,,Darebin City Council,Northern Metropolitan,21650.0
Reservoir,4,h,,SN,McGrath,24/02/2018,12.0,3073.0,1.0,2.0,453.0,Darebin City Council,Northern Metropolitan,21650.0
Reservoir,3,h,1285000.0,S,Nelson,24/02/2018,12.0,3073.0,2.0,2.0,551.0,Darebin City Council,Northern Metropolitan,21650.0
Reservoir,2,u,640000.0,S,Stockdale,24/02/2018,12.0,3073.0,,,,Darebin City Council,Northern Metropolitan,21650.0
Reservoir,3,t,655000.0,SP,Nelson,24/02/2018,12.0,3073.0,,,,Darebin City Council,Northern Metropolitan,21650.0
Reservoir,2,u,515000.0,S,Barry,24/02/2018,12.0,3073.0,,,,Darebin City Council,Northern Metropolitan,21650.0
Reservoir,5,h,,S,Ray,24/02/2018,12.0,3073.0,2.0,2.0,650.0,Darebin City Council,Northern Metropolitan,21650.0
Reservoir,2,t,,SP,RW,24/02/2018,12.0,3073.0,,,,Darebin City Council,Northern Metropolitan,21650.0
Reservoir,4,h,,S,Nelson,24/02/2018,12.0,3073.0,2.0,4.0,940.0,Darebin City Council,Northern Metropolitan,21650.0
Richmond,2,h,1185000.0,S,Biggin,24/02/2018,2.4,3121.0,1.0,0.0,124.0,Yarra City Council,Northern Metropolitan,14949.0
Richmond,3,h,1777500.0,S,Biggin,24/02/2018,2.4,3121.0,1.0,,113.0,Yarra City Council,Northern Metropolitan,14949.0
Richmond,2,u,,SP,Jellis,24/02/2018,2.4,3121.0,,,,Yarra City Council,Northern Metropolitan,14949.0
Richmond,3,h,,SP,Marshall,24/02/2018,2.4,3121.0,2.0,0.0,274.0,Yarra City Council,Northern Metropolitan,14949.0
Richmond,2,h,925000.0,PI,hockingstuart,24/02/2018,2.4,3121.0,1.0,,147.0,Yarra City Council,Northern Metropolitan,14949.0
Richmond,2,u,,S,Marshall,24/02/2018,2.4,3121.0,1.0,,94.0,Yarra City Council,Northern Metropolitan,14949.0
Richmond,2,u,770000.0,VB,Jellis,24/02/2018,2.4,3121.0,,,,Yarra City Council,Northern Metropolitan,14949.0
Richmond,2,u,969000.0,S,Jellis,24/02/2018,2.4,3121.0,,,,Yarra City Council,Northern Metropolitan,14949.0
Richmond,3,h,1930000.0,SP,Jellis,24/02/2018,2.4,3121.0,2.0,1.0,248.0,Yarra City Council,Northern Metropolitan,14949.0
Ringwood,3,t,845000.0,S,Philip,24/02/2018,19.9,3134.0,2.0,2.0,275.0,Maroondah City Council,Eastern Metropolitan,7785.0
Ringwood,3,t,1110000.0,SP,Jellis,24/02/2018,19.9,3134.0,2.0,2.0,427.0,Maroondah City Council,Eastern Metropolitan,7785.0
Ringwood East,3,h,830000.0,S,Fletchers,24/02/2018,21.3,3135.0,1.0,1.0,674.0,Maroondah City Council,Eastern Metropolitan,4407.0
Ringwood East,2,u,701000.0,S,Jellis,24/02/2018,21.3,3135.0,,,,Maroondah City Council,Eastern Metropolitan,4407.0
Ringwood East,3,u,,VB,voglwalpole,24/02/2018,21.3,3135.0,,,,Maroondah City Council,Eastern Metropolitan,4407.0
Ringwood North,3,h,991888.0,S,Barry,24/02/2018,19.9,3134.0,1.0,2.0,1040.0,Manningham City Council,Eastern Metropolitan,3619.0
Ripponlea,1,u,320000.0,SP,Gary,24/02/2018,7.2,3185.0,,,,Port Phillip City Council,Southern Metropolitan,821.0
Rosanna,4,h,1125000.0,PI,Nelson,24/02/2018,8.9,3084.0,,,,Banyule City Council,Eastern Metropolitan,3540.0
Rosanna,2,h,750240.0,SP,Nelson,24/02/2018,8.9,3084.0,,,,Banyule City Council,Eastern Metropolitan,3540.0
Rowville,4,h,981000.0,SP,OBrien,24/02/2018,23.5,3178.0,2.0,2.0,649.0,Knox City Council,South-Eastern Metropolitan,11667.0
Rowville,4,h,920000.0,SP,Harcourts,24/02/2018,23.5,3178.0,2.0,2.0,727.0,Knox City Council,South-Eastern Metropolitan,11667.0
Rowville,5,h,1055000.0,S,Barry,24/02/2018,23.5,3178.0,4.0,2.0,588.0,Knox City Council,South-Eastern Metropolitan,11667.0
Roxburgh Park,3,t,455000.0,S,RW,24/02/2018,20.6,3064.0,2.0,2.0,245.0,Hume City Council,Northern Metropolitan,5833.0
Roxburgh Park,4,h,660000.0,S,YPA,24/02/2018,20.6,3064.0,2.0,2.0,560.0,Hume City Council,Northern Metropolitan,5833.0
Roxburgh Park,5,h,,W,YPA,24/02/2018,20.6,3064.0,2.0,2.0,541.0,Hume City Council,Northern Metropolitan,5833.0
Roxburgh Park,3,h,620000.0,S,Raine,24/02/2018,20.6,3064.0,,,,Hume City Council,Northern Metropolitan,5833.0
Roxburgh Park,4,h,576000.0,S,HAR,24/02/2018,20.6,3064.0,2.0,2.0,557.0,Hume City Council,Northern Metropolitan,5833.0
Roxburgh Park,3,h,622000.0,S,Stockdale,24/02/2018,20.6,3064.0,2.0,2.0,552.0,Hume City Council,Northern Metropolitan,5833.0
Sandringham,2,h,1790000.0,S,hockingstuart,24/02/2018,15.2,3191.0,1.0,1.0,492.0,Bayside City Council,Southern Metropolitan,4497.0
Sandringham,3,t,1450000.0,S,Buxton,24/02/2018,15.2,3191.0,2.0,2.0,395.0,Bayside City Council,Southern Metropolitan,4497.0
Sandringham,4,h,,S,Marshall,24/02/2018,15.2,3191.0,2.0,2.0,864.0,Bayside City Council,Southern Metropolitan,4497.0
Sandringham,2,u,700000.0,VB,Ray,24/02/2018,15.2,3191.0,,,,Bayside City Council,Southern Metropolitan,4497.0
Scoresby,4,h,1358000.0,S,Barry,24/02/2018,22.2,3179.0,4.0,2.0,658.0,Knox City Council,Eastern Metropolitan,2206.0
Seaford,2,u,420000.0,SP,Harcourts,24/02/2018,35.4,3198.0,,,,Frankston City Council,South-Eastern Metropolitan,8077.0
Seaholme,3,h,850000.0,SP,hockingstuart,24/02/2018,11.0,3018.0,1.0,2.0,539.0,Hobsons Bay City Council,Western Metropolitan,852.0
Seddon,3,h,,S,hockingstuart,24/02/2018,5.1,3011.0,2.0,2.0,243.0,Maribyrnong City Council,Western Metropolitan,2417.0
Seddon,2,h,900000.0,PI,hockingstuart,24/02/2018,5.1,3011.0,,,,Maribyrnong City Council,Western Metropolitan,2417.0
Seddon,3,h,,S,hockingstuart,24/02/2018,5.1,3011.0,1.0,1.0,357.0,Maribyrnong City Council,Western Metropolitan,2417.0
Seddon,2,h,1120000.0,SP,Village,24/02/2018,5.1,3011.0,1.0,0.0,177.0,Maribyrnong City Council,Western Metropolitan,2417.0
South Melbourne,2,u,790000.0,S,Greg,24/02/2018,1.9,3205.0,,,,Port Phillip City Council,Southern Metropolitan,5943.0
South Melbourne,3,h,1750000.0,S,Frank,24/02/2018,1.9,3205.0,1.0,1.0,104.0,Port Phillip City Council,Southern Metropolitan,5943.0
South Melbourne,3,h,1720000.0,S,Marshall,24/02/2018,1.9,3205.0,2.0,,131.0,Port Phillip City Council,Southern Metropolitan,5943.0
South Melbourne,2,t,1050000.0,VB,Marshall,24/02/2018,1.9,3205.0,,,,Port Phillip City Council,Southern Metropolitan,5943.0
South Melbourne,4,h,1840000.0,S,Marshall,24/02/2018,1.9,3205.0,3.0,2.0,443.0,Port Phillip City Council,Southern Metropolitan,5943.0
South Melbourne,1,u,,SP,Greg,24/02/2018,1.9,3205.0,,,,Port Phillip City Council,Southern Metropolitan,5943.0
South Melbourne,3,u,846000.0,S,Greg,24/02/2018,1.9,3205.0,,,,Port Phillip City Council,Southern Metropolitan,5943.0
South Morang,4,h,665000.0,S,Barry,24/02/2018,20.5,3752.0,2.0,2.0,372.0,Whittlesea City Council,Northern Metropolitan,7969.0
South Morang,5,h,,PI,HAR,24/02/2018,20.5,3752.0,5.0,2.0,544.0,Whittlesea City Council,Northern Metropolitan,7969.0
South Yarra,2,u,725000.0,S,Ray,24/02/2018,2.7,3141.0,,,,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,2,u,1280000.0,S,Kay,24/02/2018,2.7,3141.0,,,,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,3,h,,S,Jellis,24/02/2018,2.7,3141.0,3.0,2.0,299.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,3,u,1380000.0,VB,Kay,24/02/2018,2.7,3141.0,,,,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,3,h,1720000.0,PI,Jellis,24/02/2018,2.7,3141.0,2.0,1.0,277.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,3,h,2855000.0,PI,Jellis,24/02/2018,2.7,3141.0,2.0,1.0,298.0,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,2,u,800000.0,PI,Rodney,24/02/2018,2.7,3141.0,,,,Melbourne City Council,Southern Metropolitan,14887.0
South Yarra,2,u,825500.0,SP,hockingstuart,24/02/2018,2.7,3141.0,,,,Melbourne City Council,Southern Metropolitan,14887.0
Southbank,3,u,728500.0,S,MICM,24/02/2018,0.7,3006.0,,,,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,2,u,,SP,MICM,24/02/2018,0.7,3006.0,,,,Melbourne City Council,Southern Metropolitan,8400.0
Southbank,3,u,2685000.0,S,Abercromby's,24/02/2018,0.7,3006.0,,,,Melbourne City Council,Southern Metropolitan,8400.0
Spotswood,4,h,895000.0,VB,Jas,24/02/2018,6.2,3015.0,2.0,2.0,367.0,Hobsons Bay City Council,Western Metropolitan,1223.0
Springvale,2,u,,PI,Barry,24/02/2018,20.8,3171.0,,,,Greater Dandenong City Council,South-Eastern Metropolitan,7412.0
Springvale,3,h,650000.0,SP,RW,24/02/2018,20.8,3171.0,2.0,2.0,616.0,Greater Dandenong City Council,South-Eastern Metropolitan,7412.0
Springvale,4,h,,PI,Barry,24/02/2018,20.8,3171.0,2.0,4.0,625.0,Greater Dandenong City Council,South-Eastern Metropolitan,7412.0
St Albans,4,h,676000.0,S,Barry,24/02/2018,14.0,3021.0,2.0,1.0,564.0,Brimbank City Council,Western Metropolitan,14042.0
St Albans,3,h,641000.0,S,YPA,24/02/2018,14.0,3021.0,2.0,2.0,597.0,Brimbank City Council,Western Metropolitan,14042.0
St Albans,3,t,520000.0,PI,Barry,24/02/2018,14.0,3021.0,2.0,2.0,240.0,Brimbank City Council,Western Metropolitan,14042.0
St Albans,4,h,680000.0,S,Barry,24/02/2018,14.0,3021.0,1.0,1.0,591.0,Brimbank City Council,Western Metropolitan,14042.0
St Albans,3,h,635000.0,PI,Burnham,24/02/2018,14.0,3021.0,2.0,1.0,611.0,Brimbank City Council,Western Metropolitan,14042.0
St Albans,2,h,,S,Barry,24/02/2018,14.0,3021.0,1.0,2.0,696.0,Brimbank City Council,Western Metropolitan,14042.0
St Helena,4,h,890000.0,VB,Darren,24/02/2018,16.1,3088.0,3.0,2.0,679.0,Banyule City Council,Eastern Metropolitan,915.0
St Kilda,2,h,,SP,Marshall,24/02/2018,5.0,3182.0,1.0,0.0,129.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,2,u,595000.0,S,Whiting,24/02/2018,5.0,3182.0,,,,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,2,h,722000.0,S,Marshall,24/02/2018,5.0,3182.0,,,,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,3,h,,SN,Wilson,24/02/2018,5.0,3182.0,2.0,2.0,269.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,1,u,540000.0,S,Buxton,24/02/2018,5.0,3182.0,,,,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,1,u,387000.0,S,Gary,24/02/2018,5.0,3182.0,,,,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,2,h,920000.0,S,Whiting,24/02/2018,5.0,3182.0,1.0,1.0,120.0,Port Phillip City Council,Southern Metropolitan,13240.0
St Kilda,2,u,670000.0,VB,hockingstuart,24/02/2018,5.0,3182.0,,,,Port Phillip City Council,Southern Metropolitan,13240.0
Strathmore,4,h,1671000.0,S,Nelson,24/02/2018,8.2,3041.0,,,,Moonee Valley City Council,Western Metropolitan,3284.0
Strathmore,3,u,895000.0,S,McDonald,24/02/2018,8.2,3041.0,,,,Moonee Valley City Council,Western Metropolitan,3284.0
Strathmore,4,h,1540000.0,VB,Nelson,24/02/2018,8.2,3041.0,3.0,2.0,607.0,Moonee Valley City Council,Western Metropolitan,3284.0
Strathmore,4,h,1480000.0,PI,Considine,24/02/2018,8.2,3041.0,1.0,2.0,686.0,Moonee Valley City Council,Western Metropolitan,3284.0
Strathmore,4,h,2200000.0,S,Nelson,24/02/2018,8.2,3041.0,2.0,2.0,665.0,Moonee Valley City Council,Western Metropolitan,3284.0
Strathmore,4,h,1000000.0,PI,Considine,24/02/2018,8.2,3041.0,2.0,2.0,602.0,Moonee Valley City Council,Western Metropolitan,3284.0
Strathmore,3,u,,PN,Marvelli,24/02/2018,8.2,3041.0,,,,Moonee Valley City Council,Western Metropolitan,3284.0
Sunbury,3,h,512500.0,S,Raine,24/02/2018,31.7,3429.0,2.0,1.0,828.0,Hume City Council,Western Metropolitan,14092.0
Sunbury,4,h,780000.0,SP,Raine,24/02/2018,31.7,3429.0,2.0,0.0,928.0,Hume City Council,Western Metropolitan,14092.0
Sunbury,3,h,,VB,YPA,24/02/2018,31.7,3429.0,,,,Hume City Council,Western Metropolitan,14092.0
Sunbury,4,h,505000.0,S,YPA,24/02/2018,31.7,3429.0,2.0,5.0,589.0,Hume City Council,Western Metropolitan,14092.0
Sunbury,3,h,557000.0,S,One,24/02/2018,31.7,3429.0,2.0,2.0,689.0,Hume City Council,Western Metropolitan,14092.0
Sunbury,4,h,500000.0,VB,hockingstuart,24/02/2018,31.7,3429.0,2.0,2.0,619.0,Hume City Council,Western Metropolitan,14092.0
Sunbury,3,h,556000.0,S,YPA,24/02/2018,31.7,3429.0,2.0,2.0,702.0,Hume City Council,Western Metropolitan,14092.0
Sunbury,3,h,575000.0,SP,Raine,24/02/2018,31.7,3429.0,2.0,2.0,701.0,Hume City Council,Western Metropolitan,14092.0
Sunbury,4,h,791000.0,S,Raine,24/02/2018,31.7,3429.0,2.0,2.0,761.0,Hume City Council,Western Metropolitan,14092.0
Sunshine,4,h,1237500.0,S,Jas,24/02/2018,10.5,3020.0,2.0,7.0,744.0,Brimbank City Council,Western Metropolitan,3755.0
Sunshine,3,h,950000.0,PI,Douglas,24/02/2018,10.5,3020.0,1.0,2.0,515.0,Brimbank City Council,Western Metropolitan,3755.0
Sunshine,5,h,1075000.0,S,Barry,24/02/2018,10.5,3020.0,1.0,2.0,542.0,Brimbank City Council,Western Metropolitan,3755.0
Sunshine North,3,h,700000.0,PI,Barry,24/02/2018,10.5,3020.0,2.0,0.0,526.0,Brimbank City Council,Western Metropolitan,4217.0
Sunshine North,3,h,503000.0,S,Douglas,24/02/2018,10.5,3020.0,1.0,2.0,533.0,Brimbank City Council,Western Metropolitan,4217.0
Sunshine North,3,h,890000.0,S,Ray,24/02/2018,10.5,3020.0,2.0,2.0,695.0,Brimbank City Council,Western Metropolitan,4217.0
Sunshine North,3,h,830000.0,S,Bells,24/02/2018,10.5,3020.0,1.0,3.0,585.0,Brimbank City Council,Western Metropolitan,4217.0
Sunshine North,3,h,650000.0,VB,GL,24/02/2018,10.5,3020.0,1.0,1.0,313.0,Brimbank City Council,Western Metropolitan,4217.0
Sunshine West,2,h,740000.0,PI,S&L,24/02/2018,10.5,3020.0,1.0,0.0,698.0,Brimbank City Council,Western Metropolitan,6763.0
Sunshine West,3,h,580000.0,PI,Barry,24/02/2018,10.5,3020.0,1.0,2.0,745.0,Brimbank City Council,Western Metropolitan,6763.0
Sunshine West,3,h,,PN,FN,24/02/2018,10.5,3020.0,1.0,3.0,541.0,Brimbank City Council,Western Metropolitan,6763.0
Surrey Hills,3,h,1750000.0,VB,Jellis,24/02/2018,10.2,3127.0,3.0,2.0,383.0,Boroondara City Council,Southern Metropolitan,5457.0
Surrey Hills,4,h,,S,Marshall,24/02/2018,10.2,3127.0,2.0,0.0,292.0,Boroondara City Council,Southern Metropolitan,5457.0
Surrey Hills,2,u,958000.0,S,Philip,24/02/2018,10.2,3127.0,,,,Boroondara City Council,Southern Metropolitan,5457.0
Surrey Hills,2,u,,SP,Jellis,24/02/2018,10.2,3127.0,,,,Boroondara City Council,Southern Metropolitan,5457.0
Sydenham,6,h,665000.0,PI,Barry,24/02/2018,18.0,3037.0,,,,Brimbank City Council,Western Metropolitan,3640.0
Sydenham,5,h,683000.0,S,Barry,24/02/2018,18.0,3037.0,2.0,2.0,730.0,Brimbank City Council,Western Metropolitan,3640.0
Sydenham,3,u,477500.0,S,Prof.,24/02/2018,18.0,3037.0,,,,Brimbank City Council,Western Metropolitan,3640.0
Taylors Lakes,4,h,1226000.0,S,Ryder,24/02/2018,15.5,3038.0,2.0,2.0,769.0,Brimbank City Council,Western Metropolitan,5336.0
Taylors Lakes,4,h,810000.0,S,Barry,24/02/2018,15.5,3038.0,2.0,2.0,726.0,Brimbank City Council,Western Metropolitan,5336.0
Templestowe,4,h,1700000.0,S,Jellis,24/02/2018,15.5,3106.0,,,,Manningham City Council,Eastern Metropolitan,6202.0
Templestowe,4,h,1316000.0,S,Barry,24/02/2018,15.5,3106.0,2.0,2.0,548.0,Manningham City Council,Eastern Metropolitan,6202.0
Templestowe Lower,4,h,1030000.0,S,Fletchers,24/02/2018,12.4,3107.0,2.0,3.0,668.0,Manningham City Council,Eastern Metropolitan,5420.0
Templestowe Lower,3,u,1145000.0,S,Barry,24/02/2018,12.4,3107.0,,,,Manningham City Council,Eastern Metropolitan,5420.0
Templestowe Lower,3,u,,SN,Woodards,24/02/2018,12.4,3107.0,,,,Manningham City Council,Eastern Metropolitan,5420.0
Templestowe Lower,5,h,1350000.0,PI,Ray,24/02/2018,12.4,3107.0,2.0,2.0,805.0,Manningham City Council,Eastern Metropolitan,5420.0
Thomastown,4,h,,PI,Barry,24/02/2018,15.3,3074.0,2.0,2.0,535.0,Whittlesea City Council,Northern Metropolitan,7955.0
Thomastown,3,h,627000.0,S,Love,24/02/2018,15.3,3074.0,1.0,1.0,540.0,Whittlesea City Council,Northern Metropolitan,7955.0
Thomastown,4,h,889000.0,S,HAR,24/02/2018,15.3,3074.0,2.0,4.0,650.0,Whittlesea City Council,Northern Metropolitan,7955.0
Thomastown,3,h,625000.0,S,Love,24/02/2018,15.3,3074.0,1.0,6.0,609.0,Whittlesea City Council,Northern Metropolitan,7955.0
Thomastown,4,h,637000.0,S,HAR,24/02/2018,15.3,3074.0,2.0,1.0,560.0,Whittlesea City Council,Northern Metropolitan,7955.0
Thomastown,3,h,,W,Skad,24/02/2018,15.3,3074.0,1.0,4.0,613.0,Whittlesea City Council,Northern Metropolitan,7955.0
Thornbury,3,t,1400000.0,PI,McGrath,24/02/2018,7.0,3071.0,2.0,2.0,219.0,Darebin City Council,Northern Metropolitan,8870.0
Thornbury,2,h,1105000.0,S,Nelson,24/02/2018,7.0,3071.0,1.0,,193.0,Darebin City Council,Northern Metropolitan,8870.0
Thornbury,3,h,1200000.0,VB,Nelson,24/02/2018,7.0,3071.0,1.0,1.0,393.0,Darebin City Council,Northern Metropolitan,8870.0
Thornbury,3,h,1605500.0,S,Nelson,24/02/2018,7.0,3071.0,2.0,2.0,376.0,Darebin City Council,Northern Metropolitan,8870.0
Thornbury,3,h,1000000.0,S,Haughton,24/02/2018,7.0,3071.0,1.0,1.0,353.0,Darebin City Council,Northern Metropolitan,8870.0
Thornbury,2,u,,S,Nelson,24/02/2018,7.0,3071.0,,,,Darebin City Council,Northern Metropolitan,8870.0
Thornbury,3,h,,SP,Nelson,24/02/2018,7.0,3071.0,1.0,1.0,351.0,Darebin City Council,Northern Metropolitan,8870.0
Thornbury,2,u,682000.0,SP,McGrath,24/02/2018,7.0,3071.0,,,,Darebin City Council,Northern Metropolitan,8870.0
Toorak,3,h,,PN,RT,24/02/2018,4.1,3142.0,2.0,2.0,375.0,Stonnington City Council,Southern Metropolitan,7217.0
Toorak,2,t,1025000.0,SA,RT,24/02/2018,4.1,3142.0,1.0,1.0,694.0,Stonnington City Council,Southern Metropolitan,7217.0
Toorak,3,h,,S,Kay,24/02/2018,4.1,3142.0,2.0,2.0,367.0,Stonnington City Council,Southern Metropolitan,7217.0
Toorak,5,h,,S,Marshall,24/02/2018,4.1,3142.0,3.0,2.0,830.0,Stonnington City Council,Southern Metropolitan,7217.0
Travancore,3,h,,S,Nelson,24/02/2018,4.3,3032.0,2.0,2.0,313.0,Moonee Valley City Council,Western Metropolitan,1052.0
Truganina,3,h,,PI,Barry,24/02/2018,18.4,3029.0,2.0,1.0,302.0,Melton City Council,Western Metropolitan,5811.0
Tullamarine,2,u,482500.0,SP,Barry,24/02/2018,12.9,3043.0,,,,Brimbank City Council,Western Metropolitan,3296.0
Vermont,4,h,900000.0,VB,Jellis,24/02/2018,17.2,3133.0,1.0,1.0,630.0,Maroondah City Council,Eastern Metropolitan,4181.0
Vermont South,3,h,,PI,Barry,24/02/2018,17.2,3133.0,1.0,0.0,646.0,Whitehorse City Council,Eastern Metropolitan,4280.0
Vermont South,3,h,1170000.0,S,Harcourts,24/02/2018,17.2,3133.0,2.0,4.0,832.0,Whitehorse City Council,Eastern Metropolitan,4280.0
Vermont South,4,h,,PI,Ray,24/02/2018,17.2,3133.0,2.0,2.0,670.0,Whitehorse City Council,Eastern Metropolitan,4280.0
Vermont South,3,h,,S,Jellis,24/02/2018,17.2,3133.0,2.0,2.0,655.0,Whitehorse City Council,Eastern Metropolitan,4280.0
Viewbank,5,h,1050000.0,S,Miles,24/02/2018,8.9,3084.0,3.0,2.0,576.0,Banyule City Council,Eastern Metropolitan,2698.0
Viewbank,3,h,900000.0,PI,Nelson,24/02/2018,8.9,3084.0,2.0,1.0,688.0,Banyule City Council,Eastern Metropolitan,2698.0
Wallan,4,h,565000.0,SP,LJ,24/02/2018,44.2,3756.0,2.0,6.0,720.0,Mitchell Shire Council,Northern Victoria,3988.0
Wantirna,3,h,755000.0,S,Le,24/02/2018,14.7,3152.0,1.0,2.0,701.0,Knox City Council,Eastern Metropolitan,5424.0
Wantirna,3,h,765000.0,S,Prof.,24/02/2018,14.7,3152.0,1.0,2.0,734.0,Knox City Council,Eastern Metropolitan,5424.0
Wantirna,3,h,,SN,Noel,24/02/2018,14.7,3152.0,2.0,1.0,464.0,Knox City Council,Eastern Metropolitan,5424.0
Wantirna South,4,t,,W,Harcourts,24/02/2018,14.7,3152.0,,,,Knox City Council,Eastern Metropolitan,7082.0
Warranwood,4,h,1050000.0,SP,McGrath,24/02/2018,19.9,3134.0,2.0,2.0,921.0,Maroondah City Council,Eastern Metropolitan,1595.0
Watsonia,3,h,741000.0,S,Barry,24/02/2018,14.5,3087.0,1.0,2.0,590.0,Banyule City Council,Northern Metropolitan,2329.0
Watsonia,2,u,650000.0,S,Darren,24/02/2018,14.5,3087.0,,,,Banyule City Council,Northern Metropolitan,2329.0
Watsonia,3,h,840000.0,VB,Stockdale,24/02/2018,14.5,3087.0,1.0,1.0,692.0,Banyule City Council,Northern Metropolitan,2329.0
Watsonia North,4,h,790000.0,S,Barry,24/02/2018,14.5,3087.0,2.0,2.0,548.0,Banyule City Council,Northern Metropolitan,1442.0
Watsonia North,3,h,650000.0,PI,Darren,24/02/2018,14.5,3087.0,1.0,4.0,585.0,Banyule City Council,Northern Metropolitan,1442.0
Werribee,4,h,680000.0,SP,Greg,24/02/2018,14.7,3030.0,2.0,2.0,634.0,Wyndham City Council,Western Metropolitan,16166.0
Werribee,3,h,880000.0,S,Ray,24/02/2018,14.7,3030.0,2.0,2.0,1079.0,Wyndham City Council,Western Metropolitan,16166.0
Werribee,2,h,,PI,YPA,24/02/2018,14.7,3030.0,1.0,1.0,796.0,Wyndham City Council,Western Metropolitan,16166.0
Werribee,5,h,640000.0,S,Ray,24/02/2018,14.7,3030.0,2.0,4.0,580.0,Wyndham City Council,Western Metropolitan,16166.0
Werribee,5,h,815000.0,S,Barry,24/02/2018,14.7,3030.0,3.0,4.0,1163.0,Wyndham City Council,Western Metropolitan,16166.0
Werribee South,4,h,640000.0,S,Scott,24/02/2018,14.7,3030.0,3.0,2.0,1315.0,Wyndham City Council,Western Metropolitan,821.0
West Footscray,4,h,832000.0,S,Jas,24/02/2018,6.4,3012.0,1.0,1.0,219.0,Maribyrnong City Council,Western Metropolitan,5058.0
West Footscray,4,h,1096000.0,S,Jas,24/02/2018,6.4,3012.0,1.0,3.0,368.0,Maribyrnong City Council,Western Metropolitan,5058.0
West Footscray,3,h,900000.0,PI,Village,24/02/2018,6.4,3012.0,1.0,2.0,460.0,Maribyrnong City Council,Western Metropolitan,5058.0
West Melbourne,3,u,,S,hockingstuart,24/02/2018,3.1,3003.0,,,,Melbourne City Council,Northern Metropolitan,2230.0
West Melbourne,3,t,1150000.0,S,Jellis,24/02/2018,3.1,3003.0,2.0,2.0,678.0,Melbourne City Council,Northern Metropolitan,2230.0
Westmeadows,4,h,675000.0,S,YPA,24/02/2018,16.5,3049.0,2.0,5.0,560.0,Hume City Council,Northern Metropolitan,2474.0
Westmeadows,4,u,689000.0,S,YPA,24/02/2018,16.5,3049.0,,,,Hume City Council,Northern Metropolitan,2474.0
Wheelers Hill,4,h,936000.0,S,Barry,24/02/2018,16.7,3150.0,2.0,2.0,770.0,Monash City Council,South-Eastern Metropolitan,7392.0
Wheelers Hill,4,h,,PN,Harcourts,24/02/2018,16.7,3150.0,2.0,2.0,714.0,Monash City Council,South-Eastern Metropolitan,7392.0
Wheelers Hill,3,h,,S,Barry,24/02/2018,16.7,3150.0,2.0,2.0,677.0,Monash City Council,South-Eastern Metropolitan,7392.0
Wheelers Hill,5,h,1400000.0,S,LLC,24/02/2018,16.7,3150.0,2.0,2.0,739.0,Monash City Council,South-Eastern Metropolitan,7392.0
Williamstown,5,h,2020000.0,S,Greg,24/02/2018,6.8,3016.0,3.0,2.0,450.0,Hobsons Bay City Council,Western Metropolitan,6380.0
Williamstown,2,u,450000.0,SP,Raine,24/02/2018,6.8,3016.0,,,,Hobsons Bay City Council,Western Metropolitan,6380.0
Williamstown,2,u,475000.0,SP,Greg,24/02/2018,6.8,3016.0,,,,Hobsons Bay City Council,Western Metropolitan,6380.0
Williamstown,2,u,520000.0,VB,Raine,24/02/2018,6.8,3016.0,,,,Hobsons Bay City Council,Western Metropolitan,6380.0
Williamstown,2,h,940000.0,VB,Williams,24/02/2018,6.8,3016.0,2.0,1.0,122.0,Hobsons Bay City Council,Western Metropolitan,6380.0
Williamstown,3,h,1400000.0,SP,Sweeney,24/02/2018,6.8,3016.0,2.0,,325.0,Hobsons Bay City Council,Western Metropolitan,6380.0
Williamstown North,3,h,830000.0,S,hockingstuart,24/02/2018,6.8,3016.0,1.0,2.0,345.0,Hobsons Bay City Council,Western Metropolitan,802.0
